| objname   | ra     | dec    |
| char      | double | double |
pgc2924775       198.383       72.7991
pgc2926823       243.134       75.2106
pgc2923749       57.5896       71.3322
pgc2926821       242.706       75.8776
pgc2923747       59.1259       71.8217
pgc2920756       120.628       63.0903
pgc2925875       18.0699       79.6739
pgc2914610       240.523       52.9158
pgc2922802       339.663       63.5845
pgc2925873       19.1282       79.9100
pgc2917680       332.714       58.2011
pgc2917679       331.790       58.8408
pgc2922799       342.184       62.9384
pgc2925871       2.33415       79.7146
pgc2933039       105.485      -5.72216
pgc2917678       332.987       59.0846
pgc2937132       241.436      -6.29142
pgc2917675       332.878       59.4145
pgc2921771       249.229       63.0728
pgc2925867       31.2807       77.2813
pgc2922794       335.752       62.4196
pgc2925866       30.7380       77.9163
pgc2922793       334.553       62.8044
pgc2924840       227.685       67.7812
pgc2926888       259.904       80.1363
pgc2938151       279.599      -3.19357
pgc2939175       294.223      -7.02752
pgc2920741       133.344       61.9622
pgc2939173       293.874      -7.46028
pgc2918689       359.285       55.7057
pgc2925856       20.9450       78.7260
pgc2929952       76.2270      -3.03967
pgc2925855       20.0809       77.5706
pgc2926879       246.430       78.9638
pgc2928927       47.8283      -3.81161
pgc2919709       43.9872       61.5211
pgc2936093       208.676      -1.50300
pgc2926876       249.470       78.9186
pgc2937116       241.499      -6.13961
pgc2926875       277.437       77.5470
pgc2916634       311.588       52.9952
pgc2922776       331.287       62.2799
pgc2914583       238.957       58.9117
pgc2922775       331.252       62.7856
pgc2922774       330.971       63.1199
pgc2920725       127.566       60.7182
pgc2922773       333.457       63.1623
pgc2922772       333.093       63.2912
pgc2926865       267.543       78.3066
pgc2927889      0.455850      -3.02744
pgc2921829       261.422       60.0484
pgc2922853       337.082       64.0854
pgc2921828       259.122       60.6705
pgc2922852       336.772       65.1322
pgc2915682       289.902       54.3760
pgc2916706       317.565       53.5632
pgc2927969       1.33380      -5.70751
pgc2921822       254.105       65.0392
pgc2935134       171.974      -1.69996
pgc2923869       88.2314       68.4714
pgc2933084       110.606      -5.98268
pgc2926939       281.593       75.4339
pgc2934107       130.918      -7.23364
pgc2926938       287.291       76.5605
pgc2928985       52.4130      -6.80472
pgc2934105       129.585      -6.66240
pgc2915670       285.181       55.6584
pgc2925904       9.94680       82.4939
pgc2920783       134.156       64.6038
pgc2924878       234.413       69.2833
pgc2935118       168.440    -0.0695000
pgc2921804       243.105       67.1441
pgc2926920       251.492       82.0371
pgc2938180       282.842      -3.31772
pgc2903363       130.751       46.9009
pgc2915651       280.658       55.5395
pgc2920769       130.053       64.3278
pgc2928961       45.5386      -6.49459
pgc2928960       46.6396      -6.08856
pgc2929984       77.8299      -2.49081
pgc2929983       77.7418      -2.25392
pgc2932030       103.745      -2.80352
pgc2922812       328.880       65.3208
pgc2916667       315.948       53.2860
pgc2935099       165.457      -2.48454
pgc2921786       255.565       64.6006
pgc2926904       270.014       80.0007
pgc2935096       165.811     -0.752360
pgc2918711       359.752       55.7549
pgc2926903       270.038       80.0041
pgc2935095       165.902  -0.000830000
pgc2915638       281.231       54.8969
pgc2924854       228.716       68.9456
pgc2920757       124.822       62.5071
pgc2925877       17.3011       80.0117
pgc2931106       96.6650      -1.50718
pgc2931105       96.8151     -0.276050
pgc2922909       342.420       66.2004
pgc2917784       341.205       52.5172
pgc2919832       46.8291       64.0577
pgc2919831       44.1032       64.3324
pgc2938263       281.794      -4.74781
pgc2925974       54.8540       75.7397
pgc2914704       242.358       55.8290
pgc2930064       82.3486      -3.44636
pgc2930061       81.1191      -2.39695
pgc2936205       202.607      -6.47027
pgc2920844       138.586       61.4234
pgc2924940       222.676       74.1555
pgc2936204       203.880      -5.39604
pgc2937227       253.544      -1.61225
pgc2929034       54.9981      -1.12078
pgc2921865       258.136       62.8744
pgc2934145       132.894      -7.17717
pgc2934143       132.020      -6.55862
pgc2935167       169.165      -3.65160
pgc2920829       137.098       66.8732
pgc2922876       329.296       66.1561
pgc2927996       2.57865      -5.24859
pgc2933116       111.463      -5.77485
pgc2919803       35.0536       64.3370
pgc2923899       77.4030       69.6394
pgc2923897       72.6516       70.9416
pgc2921848       272.780       60.4095
pgc2923896       94.7118       69.3197
pgc2939256       298.832      -6.73446
pgc2920822       132.205       66.7081
pgc2924916       229.275       71.8238
pgc2924915       230.182       71.8339
pgc2916721       307.363       56.0681
pgc2936177       209.955      -3.54971
pgc2920816       129.799       65.0209
pgc2920815       128.651       65.1451
pgc2937199       250.298      -1.00044
pgc2920814       127.443       67.2975
pgc2933102       109.382      -6.68002
pgc2917740       338.078       54.0372
pgc2916714       309.751       56.0050
pgc2914665       249.048       52.9003
pgc2925928       32.3555       81.2958
pgc2914767       251.324       56.7819
pgc2920911       142.882       63.0620
pgc2904526       210.551       45.7535
pgc2918861       356.758       57.4513
pgc2919885       49.9972       65.6523
pgc2918860       358.596       57.4995
pgc2920906       146.481       63.6534
pgc2920904       146.153       64.9840
pgc2938311       277.560      -5.72417
pgc2919875       49.3815       65.6586
pgc2938307       278.345      -5.91159
pgc2927040       284.488       77.0508
pgc2935232       169.242      -7.13472
pgc2920895       137.730       63.5136
pgc2930111       77.1819      -4.45616
pgc2927036       313.685       75.9256
pgc2920891       141.434       63.9409
pgc2931131       90.0139      -3.07410
pgc2919864       39.4003       65.7454
pgc2922936       343.266       60.1011
pgc2918838       358.891       57.4123
pgc2924977       254.761       69.1863
pgc2929073       56.2355     -0.296690
pgc2937265       252.593      -2.65411
pgc2939312       304.930      -1.07854
pgc2914735       246.106       55.2051
pgc2932142       103.095      -5.31612
pgc2924973       241.582       67.8102
pgc2928045       8.88660     -0.505540
pgc2920876       148.764       61.1161
pgc2924972       244.540       68.5545
pgc2924971       246.996       68.7680
pgc2924970       245.453       69.1094
pgc2917801       340.587       53.9088
pgc2919849       51.1689       64.5860
pgc2922921       345.849       60.4454
pgc2939304       303.308      -1.00946
pgc2939303       302.826     -0.821340
pgc2918822       355.477       57.2600
pgc2936230       205.976      -5.49889
pgc2939302       302.008     -0.678170
pgc2917796       340.077       53.8461
pgc2930083       76.6904      -4.65500
pgc2934179       135.492     -0.482640
pgc2930082       75.6892      -4.20986
pgc2939383       301.551      -4.07821
pgc2918898       347.434       59.3328
pgc2920946       137.597       67.1343
pgc2916849       319.310       55.7980
pgc2926065       50.0823       77.7348
pgc2921968       281.076       61.0481
pgc2927088       281.409       79.9426
pgc2936304       214.885      -2.26550
pgc2924015       78.0935       73.9467
pgc2914798       244.314       59.7550
pgc2915822       283.443       57.4868
pgc2928110       13.2522      -1.14423
pgc2915821       284.188       57.8149
pgc2939373       307.104      -3.35774
pgc2939372       307.413      -2.88551
pgc2918891       346.793       59.7275
pgc2939371       306.427      -2.80023
pgc2927079       318.926       77.0123
pgc2927078       316.372       78.1264
pgc2924005       75.5832       74.2693
pgc2924003       76.0536       73.7638
pgc2931171       93.4761      -3.74138
pgc2924002       76.1655       74.0669
pgc2935265       174.237     -0.823830
pgc2934239       141.593      -1.46391
pgc2919902       53.7537       60.0413
pgc2922974       355.631       61.6795
pgc2927070       302.222       77.7114
pgc2930141       80.1101      -5.36697
pgc2914779       242.262       57.9378
pgc2938331       280.651      -7.07344
pgc2917850       344.793       52.6545
pgc2922969       350.635       60.1335
pgc2914776       240.789       59.4108
pgc2935256       174.600      -2.43596
pgc2931159       93.1855      -2.50459
pgc2926038       72.2099       75.9412
pgc2926037       78.6483       76.4728
pgc2938325       280.964      -6.81841
pgc2925012       262.991       68.1350
pgc2926036       71.5018       76.6111
pgc2914769       250.743       55.6901
pgc2919889       52.0983       60.2557
pgc2921937       257.197       65.7147
pgc2914768       249.502       56.0156
pgc2931221       94.9985      -2.94440
pgc2918932       352.508       58.5488
pgc2920468       93.2129       65.7183
pgc2924052       102.738       67.5720
pgc2924051       103.426       68.8883
pgc2930195       81.5100      -5.51833
pgc2936851       237.405      -3.43017
pgc2915858       288.480       57.7050
pgc2922513       324.480       62.0819
pgc2925072       254.070       73.1279
pgc2919951       64.2233       61.8502
pgc2933775       120.608      -6.33705
pgc2938383       282.421      -5.91287
pgc2925582       329.812       73.1800
pgc2927118       311.889       80.5522
pgc2938894       290.769      -7.40041
pgc2929676       74.1008      -5.17133
pgc2920458       89.3958       66.0960
pgc2925577       329.463       74.9967
pgc2938888       292.339      -7.04388
pgc2919431       25.8321       60.5512
pgc2928647       36.2433      -2.77989
pgc2933255       112.713      -5.22638
pgc2925062       243.640       73.3949
pgc2930694       83.8795      -4.36427
pgc2915845       287.919       56.8592
pgc2916869       307.944       56.7799
pgc2923525       30.8587       72.4213
pgc2918404       346.792       52.8165
pgc2926596       194.697       75.4725
pgc2930692       83.9145      -4.85597
pgc2923011       359.390       60.0236
pgc2925059       247.867       72.6121
pgc2930691       83.8467      -4.83829
pgc2920962       144.866       67.2722
pgc2922497       317.370       63.2956
pgc2923521       24.6286       73.0400
pgc2936319       217.050      -2.22794
pgc2927102       290.418       79.6028
pgc2919933       59.2847       61.1088
pgc2933243       119.934      -3.67965
pgc2920953       147.598       65.5932
pgc2928120       7.50990      -3.95718
pgc2929143       54.9098      -3.39304
pgc2938359       281.871      -5.70500
pgc2919997       59.3561       63.0722
pgc2922045       279.055       65.4887
pgc2919996       57.4026       63.2970
pgc2919995       56.5096       63.3450
pgc2922042       277.812       65.4360
pgc2922041       276.496       65.5636
pgc2916920       311.092       56.4883
pgc2916919       310.807       57.1140
pgc2923062       351.209       62.2828
pgc2915893       290.067       57.6452
pgc2926133       41.9487       81.4484
pgc2937397       257.057      -1.07941
pgc2915892       290.356       57.7668
pgc2926132       47.9280       81.4706
pgc2915891       291.445       58.0273
pgc2934321       142.352      -2.20519
pgc2919984       55.5387       63.2167
pgc2925104       273.821       68.7559
pgc2929200       54.6219      -7.39179
pgc2936367       214.126      -3.19625
pgc2923053       349.112       61.9630
pgc2923050       350.060       61.9700
pgc2917927       338.966       56.0701
pgc2922023       284.322       62.3967
pgc2923046       350.144       62.2132
pgc2928166       11.3506      -4.62923
pgc2930214       78.2007      -6.05714
pgc2937382       256.721      -1.65623
pgc2928165       10.1766      -4.35178
pgc2937381       256.384     -0.892020
pgc2927140       318.340       81.2309
pgc2927138       307.061       81.4228
pgc2924065       112.720       68.4655
pgc2922016       279.390       62.5266
pgc2922015       280.235       62.7496
pgc2937372       253.649      -6.15386
pgc2919963       65.4486       60.7356
pgc2932250       98.0963      -5.86876
pgc2923032       346.949       63.6334
pgc2933271       114.320      -4.11096
pgc2923542       39.5085       72.8184
pgc2925590       333.220       73.3073
pgc2931734       102.708     -0.540810
pgc2916373       301.340       56.3414
pgc2926613       164.987       77.7701
pgc2919021      0.403950       61.2229
pgc2937453       260.714      -2.38829
pgc2919020       1.27575       61.3140
pgc2925164       284.719       69.5312
pgc2919019       4.23780       61.5333
pgc2926187       91.2888       75.5859
pgc2917994       342.443       55.9028
pgc2930282       83.5163      -1.03562
pgc2920041       57.3802       65.5261
pgc2935399       177.759      -5.33327
pgc2923107       346.988       64.2225
pgc2938467       286.328      -1.51243
pgc2914914       260.439       53.4205
pgc2925154       280.793       70.7928
pgc2927200       346.975       75.3875
pgc2921055       157.611       64.2576
pgc2924124       100.134       71.7489
pgc2927196       349.329       75.2990
