| objname   | ra     | dec    |
| char      | double | double |
pgc2807200       150.966       11.1001
pgc29198       151.036       6.51050
pgc29202       151.072      -75.4788
pgc29033       150.409      -8.24852
pgc29034       150.421       37.2477
pgc2806966       150.435       17.6903
pgc29043       150.450       36.4988
pgc29045       150.454      -33.2615
pgc29056       150.504       59.2523
pgc29070       150.596       59.7430
pgc29109       150.709      -33.9532
pgc4078652       150.591      -25.3545
pgc28887       149.931       11.6608
pgc28916       150.020       45.5198
pgc1209966       150.024       1.91107
pgc217658       150.059      -85.6943
pgc28932       150.082      -24.8044
pgc43255       192.096       51.1659
pgc28987       150.248      -9.51392
pgc28991       150.279       36.9226
pgc4668302       150.283      -77.3071
pgc28995       150.288      -19.4416
pgc29004       150.310       37.0710
pgc1031379       150.339      -6.56512
pgc28817       149.651       13.2553
pgc135733       149.695       2.34713
pgc28821       149.696       11.3884
pgc28830       149.722       47.7368
pgc3095910       149.828       47.6162
pgc28876       149.873      -22.8264
pgc2807015       149.908       11.7733
pgc28667       149.034      -21.9883
pgc28670       149.050       75.8665
pgc28673       149.062      -29.6052
pgc28682       149.084       27.2276
pgc28738       149.294       80.7443
pgc28795       149.526       37.2928
pgc135729       148.496       2.00483
pgc28542       148.539       58.3410
pgc28559       148.589      -22.7496
pgc28565       148.596      -33.1168
pgc28592       148.711       41.8166
pgc1034827       148.794      -6.27029
pgc28613       148.809      -22.4828
pgc28623       148.852       33.2626
pgc28627       148.873       8.39077
pgc181908       148.903      -16.9652
pgc28381       147.850      -27.0110
pgc28396       147.863      -1.74990
pgc28401       147.917       65.4911
pgc28400       147.919       14.0380
pgc28418       148.000      -25.3126
pgc138514       33.7599       8.82990
pgc28440       148.086      -26.9498
pgc28463       148.172     -0.183400
pgc87189       148.245       8.02806
pgc2807014       148.259       7.79028
pgc28489       148.298       58.4785
pgc28497       148.328      -25.0753
pgc28510       148.389      -19.5831
pgc28313       147.575      -23.0253
pgc1384653       147.745       10.8015
pgc28380       147.843      -12.6232
pgc28153       146.949       39.0842
pgc2800953       146.958       39.1427
pgc3531939       146.994       39.0862
pgc28189       147.155      -32.0574
pgc28195       147.173       59.2610
pgc28197       147.201       64.1680
pgc28209       147.242       41.4456
pgc28211       147.254      -16.7289
pgc28251       147.376       55.5799
pgc27973       146.398       41.9590
pgc27997       146.467       2.97750
pgc906912       146.594      -15.7563
pgc28037       146.595       54.8691
pgc28043       146.616       57.1173
pgc28074       146.702      -33.6036
pgc28102       146.774       54.0945
pgc27998       146.473     -0.268340
pgc1364168       146.012       9.37423
pgc92270       146.021      -25.2030
pgc4010292       146.038       5.93685
pgc27879       146.040       65.9774
pgc27886       146.072       54.1911
pgc3091260       146.081       9.98475
pgc807172       146.084      -22.9160
pgc27897       146.133      -31.5554
pgc4010299       146.155       10.0128
pgc27910       146.182       9.61535
pgc27935       146.267       32.2379
pgc27785       145.745       33.2655
pgc27792       145.776       41.0929
pgc27808       145.820      -9.74567
pgc27836       145.906      -32.7411
pgc2183147       145.929       41.5691
pgc27622       145.180       3.95925
pgc1084555       145.258      -2.71756
pgc27656       145.290      -7.78518
pgc27696       145.460      -7.32967
pgc27709       145.466       48.6711
pgc4078651       145.535      -23.5954
pgc27261       143.833       35.9137
pgc4078844       143.840      -13.8144
pgc82454       143.960      -5.57806
pgc27309       144.024      -12.4366
pgc27311       144.031       29.1122
pgc27386       144.335       73.3847
pgc27427       144.448       27.5683
pgc27442       144.477      -11.6709
pgc27454       144.543       61.8699
pgc27489       144.651       43.1768
pgc4078650       144.896      -25.1264
pgc27596       145.013       82.1046
pgc27612       145.108      -3.88548
pgc3531361       145.122       36.9122
pgc27616       145.129      -8.94362
pgc4010192       143.255       10.3293
pgc27148       143.396      -25.1360
pgc27157       143.429       33.6003
pgc27166       143.461       44.2564
pgc27189       143.513       11.0059
pgc27214       143.632      -20.9202
pgc27228       143.686       6.42555
pgc26942       142.416       77.1891
pgc3530253       142.466       11.9267
pgc26959       142.531       60.1397
pgc26979       142.570       29.5401
pgc26998       142.650       6.12197
pgc82419       142.911       43.8226
pgc27059       142.941       3.72863
pgc27076       143.006       57.5544
pgc990458       141.369      -9.48568
pgc26750       141.505       19.3835
pgc874650       141.603      -17.9692
pgc26776       141.613      -15.7108
pgc26856       141.974       57.3755
pgc26857       141.978       44.5061
pgc2816665       142.229      -29.6722
pgc26885       142.354       85.3040
pgc26609       140.903      -10.4331
pgc153947       140.975      -14.8547
pgc4010126       141.095       40.0910
pgc26682       141.219      -25.7882
pgc26687       141.231       55.8966
pgc26453       140.249       11.0592
pgc26462       140.277       70.6983
pgc26465       140.295       45.8877
pgc26489       140.403       75.1253
pgc26525       140.556      -7.79719
pgc26555       140.723       46.5342
pgc26566       140.792      -20.1676
pgc26570       140.797       26.8174
pgc26284       139.634       74.3192
pgc3097176       139.640      -23.4151
pgc26310       139.669       13.8294
pgc26330       139.759       26.2700
pgc26379       139.960      -24.2279
pgc26410       140.085       64.1030
pgc26411       140.091      -7.88071
pgc26412       140.107       36.2460
pgc26421       140.137       10.6003
pgc90911       140.210      -3.78286
pgc26144       139.021      -9.15166
pgc26162       139.105       42.9917
pgc26170       139.139       39.8728
pgc26218       139.272       25.4291
pgc26195       139.303       80.0361
pgc26287       139.583       17.7533
pgc3341796       138.569       57.0443
pgc26044       138.584      -23.0512
pgc26046       138.615       35.8056
pgc26096       138.810       58.2001
pgc26108       138.862       31.4016
pgc26109       138.867      -25.5673
pgc26113       138.885       30.1401
pgc82344       137.939       35.4052
pgc25940       138.040       35.5316
pgc25956       138.108       9.95548
pgc25983       138.300      -19.4090
pgc3997554       138.302       33.4444
pgc25996       138.342       19.3693
pgc2807128       137.152       5.29132
pgc1200328       137.334       1.61424
pgc25799       137.393       25.2229
pgc25829       137.441      -83.5266
pgc4009994       137.462       43.3063
pgc2271763       137.861       45.8739
pgc25521       136.404       45.3224
pgc25561       136.665       19.3370
pgc25606       136.813       38.9484
pgc25607       136.812      -17.7688
pgc25644       136.895       33.2779
pgc153403       135.723      -8.81630
pgc25425       135.819       18.2611
pgc25419       135.845       78.7515
pgc25446       135.927       29.2959
pgc25467       136.095       27.9530
pgc1643906       134.975       21.1515
pgc4015160       135.017       48.6280
pgc25287       135.076       34.6707
pgc25292       135.099       25.6135
pgc862077       135.237      -18.9211
pgc25324       135.244       47.7953
pgc25332       135.263       11.0982
pgc25374       135.526       23.3871
pgc25128       134.170      0.375010
pgc1125333       134.488      -1.15838
pgc25221       134.693      -3.71004
pgc153352       134.751      -18.3842
pgc25232       134.751       39.2096
pgc25245       134.848       11.1351
pgc24947       133.296       76.4861
pgc3094350       133.370      -20.6279
pgc24963       133.399       45.3355
pgc24995       133.589       23.1582
pgc25001       133.601       34.5557
pgc25012       133.668       47.1046
pgc86613       133.780       19.7510
pgc25096       134.031       39.8691
pgc24774       132.248      -18.5875
pgc974069       132.504      -10.7615
pgc24865       132.754       24.3207
pgc24913       133.076      -17.7444
pgc24494       130.844      -17.3868
pgc3093997       130.945      -17.6794
pgc24528       131.025       49.7940
pgc24540       131.063       41.7167
pgc24545       131.089       58.8420
pgc24539       131.098       76.9170
pgc24625       131.459      -17.5324
pgc87424       131.580       35.3162
pgc4668310       131.601      -76.9928
pgc24655       131.643       36.4392
pgc24661       131.667       13.2137
pgc880134       131.758      -17.6293
pgc24699       131.924       13.4191
pgc24722       131.990       72.8957
pgc24711       131.990       73.5393
pgc24747       132.102       73.6713
pgc24160       129.049       50.4191
pgc4086026       129.139       5.17816
pgc4015299       129.171       5.27352
pgc24210       129.339       80.5482
pgc24253       129.484      -2.46330
pgc969895       129.747      -11.1086
pgc24360       129.978       73.7540
pgc24404       130.261       49.4252
pgc90866       130.423       57.6514
pgc24470       130.687       35.7576
pgc23761       127.090      -12.1412
pgc23762       127.093       25.1248
pgc87122       127.285       26.8681
pgc23834       127.411       52.0764
pgc23847       127.476      -7.53881
pgc23862       127.606       31.1897
pgc23907       127.840       6.99998
pgc24012       128.427       27.7121
pgc937227       128.480      -13.4950
pgc24031       128.517       52.0021
pgc4017109       128.752       39.6135
pgc23483       125.581       19.4159
pgc23540       125.895       3.22116
pgc23559       125.967       14.7522
pgc23635       126.372       69.8997
pgc23637       126.378      -68.1177
pgc23646       126.435       27.8745
pgc23621       126.615       84.9385
pgc23686       126.641       25.4998
pgc23691       126.684       48.8087
pgc3996526       126.803       26.8575
pgc23713       126.862      -71.0726
pgc23148       123.867       78.8622
pgc23200       124.139      -71.8586
pgc2807126       124.160       69.3470
pgc23268       124.506       47.8526
pgc23340       124.836       50.0097
pgc23400       125.157       52.5183
pgc23453       125.418       73.9884
pgc22751       121.735       84.7552
pgc22783       121.796       80.1262
pgc22815       121.912       74.5846
pgc1084489       122.066      -2.72034
pgc22890       122.349       57.7632
pgc22894       122.350      0.609500
pgc22900       122.400       41.5945
pgc22908       122.481      -74.5115
pgc22941       122.699       46.9125
pgc22947       122.747       72.7944
pgc22955       122.786       46.4657
pgc22969       122.903       76.4217
pgc23026       123.235       54.9690
pgc23043       123.322       46.3722
pgc23053       123.429       60.9184
pgc23086       123.559       21.3555
pgc22331       119.518       47.3217
pgc2807105       33.1140       10.3330
pgc22369       119.727       58.0422
pgc22414       119.968       5.60811
pgc22446       120.099       42.1939
pgc22471       120.216       79.3637
pgc22508       120.364       61.4054
pgc22534       120.510       73.0453
pgc22575       120.679       40.6786
pgc166094       120.852       15.1412
