| objname   | ra     | dec    |
| char      | double | double |
pgc4574073       125.073       25.3713
pgc4574074       320.014      0.300610
pgc4574075       319.563      0.728630
pgc4574076       316.942      0.701770
pgc4574077       318.960      0.638930
pgc4574078       310.788       1.17594
pgc4574080       316.636       1.07880
pgc4574081       317.131       1.24712
pgc4574082       320.595     -0.963140
pgc4574083       322.498     -0.924290
pgc4574084       129.280       26.6733
pgc4574085       120.451       21.3785
pgc4574086       323.951      0.567470
pgc4574087       324.859     -0.430780
pgc4574088       324.990      -1.03680
pgc4574091       123.738       24.0956
pgc4574092       128.813       27.4655
pgc4574093       330.004     -0.446100
pgc4574094       323.178     -0.175060
pgc4574095       324.176    -0.0741100
pgc4574096       139.169       32.9017
pgc4574097       324.055      0.246940
pgc4574098       147.995       37.3853
pgc4574102       330.620      0.817060
pgc4574103       320.946      0.687120
pgc4574104       4.82550      0.684990
pgc4574106       177.921       48.2334
pgc4574107       139.732       45.8701
pgc4574108       194.154       48.0443
pgc4574109       167.728       55.4443
pgc4574110       198.843       46.2679
pgc4574111       202.548       46.2214
pgc4574112       53.3325     -0.600860
pgc4574114       179.240       11.2087
pgc4574115       187.113       11.8015
pgc4574117       186.036       13.0517
pgc4574118       170.928       55.3283
pgc4574119       195.380       11.5971
pgc4574120       200.307       11.7979
pgc4574121       120.190       32.7365
pgc4574122       168.480       55.0744
pgc4574123       120.623       33.4438
pgc4574124       118.056       31.3105
pgc4574125       184.196       57.4785
pgc4574126       171.689       11.3235
pgc4574127       118.718       30.4279
pgc4574128       120.500       35.2388
pgc4574130       191.486       11.3974
pgc4574131       118.510       31.5672
pgc4574135       180.806       58.6751
pgc4574136       154.821       53.4486
pgc4574139       149.563       51.3811
pgc4574140       220.929       9.70459
pgc4574141       126.636       38.6780
pgc4574146       124.708       32.2381
pgc4574150       123.141       37.4748
pgc4574151       126.421       40.4159
pgc4574152       118.243       27.6623
pgc4574155       144.376       44.6172
pgc4574159       122.026       31.0113
pgc4574163       146.033       45.7089
pgc4574165       132.408       39.2849
pgc4574167       201.089       12.3295
pgc4574172       129.675       42.0628
pgc4574173       117.135       23.5400
pgc4574176       242.953       7.08352
pgc4574177       242.281       7.20118
pgc4574178       133.516       44.8777
pgc4574179       162.965       49.7670
pgc4574180       124.811       30.6550
pgc4574183       124.230       30.7700
pgc4574184       186.237       49.9346
pgc4574185       187.771       49.9452
pgc4574186       204.605       12.9361
pgc4574187       209.644       49.0123
pgc4574188       133.955       36.9152
pgc4574190       196.683       48.3739
pgc4574191       130.226       4.92204
pgc4574192       130.862       34.7035
pgc4574193       149.222       6.57836
pgc4574194       209.587       46.7883
pgc4574195       163.922       57.6917
pgc4574196       169.382       41.5410
pgc4574197       166.495       58.6035
pgc4574198       178.540       60.4815
pgc4574199       190.681       42.8921
pgc4574201       167.414       49.7616
pgc4574202       167.618       49.8147
pgc4574203       197.340       42.8754
pgc4574204       183.454       41.5107
pgc4574205       192.922       41.2293
pgc4574206       136.972       4.78791
pgc4574207       215.356       46.0660
pgc4574208       217.267       45.4920
pgc4574209       164.978       8.00618
pgc4574211       158.747       47.6381
pgc4574212       231.475       29.2932
pgc4574215       182.710       61.0870
pgc4574219       155.691       47.3149
pgc4574221       130.298       4.33260
pgc4574223       134.464       4.76896
pgc4574225       235.396       28.3598
pgc4574226       243.064       24.1799
pgc4574227       196.480       54.1825
pgc4574228       204.863       49.8673
pgc4574229       247.379       33.7522
pgc4574230       246.639       35.0331
pgc4574231       232.438       49.5310
pgc4574233       231.999       50.9569
pgc4574234       246.938       33.2855
pgc4574235       192.631       55.9067
pgc4574236       237.154       45.5280
pgc4574237       255.324       22.7730
pgc4574239       177.397       8.76954
pgc4574240       236.932       38.6514
pgc4574241       154.639       8.01558
pgc4574242       254.616       24.2050
pgc4574243       235.161       47.1267
pgc4574244       240.686       43.3662
pgc4574245       252.664       26.9045
pgc4574246       173.391       9.58899
pgc4574248       189.775       9.99102
pgc4574249       234.522       39.3401
pgc4574250       159.762       9.66220
pgc4574251       125.145       28.3527
pgc4574252       117.210       22.5030
pgc4574253       118.493       23.6169
pgc4574255       128.336       5.01418
pgc4574256       255.513       23.0058
pgc4574257       128.885       5.60626
pgc4574258       128.557       31.6750
pgc4574260       130.369       6.06596
pgc4574261       171.228       10.6763
pgc4574262       130.481       7.76208
pgc4574263       253.061       26.2597
pgc4574264       253.231       26.0860
pgc4574265       253.693       25.4692
pgc4574266       135.520       7.18644
pgc4574269       172.790       13.4808
pgc4574270       237.297       39.1243
pgc4574271       238.076       38.7235
pgc4574272       191.900       13.7032
pgc4574273       136.982       9.43652
pgc4574274       236.410       40.1918
pgc4574275       160.833       12.8990
pgc4574276       170.771       54.6651
pgc4574278       170.920       36.8221
pgc4574279       170.230       36.5841
pgc4574281       164.100       36.2020
pgc4574282       137.762       9.92727
pgc4574284       163.954       36.5350
pgc4574285       149.815       11.9597
pgc4574286       169.524       37.9847
pgc4574287       239.584       38.6576
pgc4574288       180.656       38.9646
pgc4574289       244.071       35.3794
pgc4574329       198.340       36.6637
pgc4574331       131.980       9.79173
pgc4574338       181.401       15.4540
pgc4574357       240.426       39.9198
pgc4574367       241.887       7.38727
pgc4574384       214.948       6.72934
pgc4574388       216.379       7.06670
pgc4574428       197.727       9.12805
pgc4574463       124.000       19.5067
pgc4574486       213.015       8.99025
pgc4574496       225.700       7.62372
pgc4574502       238.474       6.13848
pgc4574523       229.838       26.3498
pgc4574535       211.946       32.2920
pgc4574559       202.775       10.5177
pgc4574583       243.041       19.7329
pgc4574586       224.811       51.9922
pgc4574614       131.803       21.9072
pgc4574625       217.416       56.8873
pgc4574670       240.513       20.8863
pgc4574681       147.309       40.5129
pgc4574688       133.019       22.9484
pgc4574696       133.417       34.8432
pgc4574722       141.904       39.6650
pgc4574728       153.179       43.8080
pgc4574729       220.762       31.6656
pgc4574786       232.579       25.5054
pgc4574790       234.509       24.5360
pgc4574807       118.575       16.2702
pgc4574811       243.557       22.0274
pgc4574821       236.323       26.2082
pgc4574822       242.135       23.2380
pgc4574833       127.177       54.5012
pgc4574901       168.326       10.4264
pgc4574904       117.069       44.9131
pgc4574913       183.634       11.1922
pgc4574921       148.965       9.47666
pgc4574922       118.487       48.1987
pgc4574923       119.518       49.4965
pgc4574925       110.867       38.4267
pgc4574930       121.085       51.6919
pgc4574931       124.881       6.32772
pgc4574932       129.987       7.35156
pgc4574935       110.634       41.9886
pgc4574948       116.739       48.5710
pgc4574994       121.940       55.6818
pgc4574995       167.350       31.7610
pgc4574996       127.089       27.7100
pgc4574997       180.899       33.0606
pgc4574998       182.098       32.8905
pgc4575004       119.593       54.5177
pgc4575063       111.552       44.3284
pgc4575078       155.170       28.9201
pgc4575081       122.939       57.9677
pgc4575110       118.985       18.5706
pgc4575196       169.839       14.0755
pgc4575213       121.707       5.55815
pgc4575221       138.179       8.48478
pgc4575237       125.299       6.59689
pgc4575244       136.345       8.74809
pgc4575306       129.125       8.42759
pgc4575348       204.153       49.4698
pgc4575355       213.008       47.5335
pgc4575356       182.933       14.4778
pgc4575394       237.510       18.5163
pgc4575405       184.968       29.6173
pgc4575580       250.891       13.8667
pgc4575602       203.412       39.6294
pgc4575614       220.558       51.8232
pgc4575620       157.989       34.3682
pgc4575627       251.049       32.2116
pgc4575658       247.267       13.5816
pgc4575670       214.911       24.5868
pgc4575672       216.144       24.4031
pgc4575696       246.008       14.5531
pgc4575699       249.899       34.6833
pgc4575702       206.491       26.6236
pgc4575703       215.735       54.6688
pgc4575712       150.005       34.2949
pgc4575737       232.394       23.5591
pgc4575744       239.126       20.7061
pgc4575751       232.942       23.9820
pgc4575756       129.934       25.9655
pgc4575761       145.277       33.2320
pgc4575769       215.719       23.4259
pgc4575805       225.159       38.6868
pgc4575878       189.676       38.4471
pgc4575885       254.020       21.1017
pgc4575933       119.300       15.2142
pgc4575941       129.261       19.0233
pgc4575954       138.630       22.9654
pgc4576009       137.171       23.1846
pgc4576037       154.760       28.9071
pgc4576059       149.081       28.1824
pgc4576069       133.524       20.7168
pgc4576071       127.729       23.1208
pgc4576080       205.572       41.2509
pgc4576092       140.164       23.7533
pgc4576128       216.671       32.7024
pgc4576184       235.407       26.4482
pgc4576229       163.076       27.3870
pgc4576272       121.240       19.1838
pgc4576311       240.531       34.2081
pgc4576351       247.393       29.6050
pgc4576354       122.400       15.0251
pgc4576442       123.990       16.2428
pgc4576489       164.797       33.7313
pgc4576497       180.023       30.3320
pgc4576536       171.304       30.2224
pgc4576545       174.817       30.6013
pgc4576546       175.640       30.5926
pgc4576561       173.963       34.8943
pgc4576634       145.769       27.8004
pgc4576636       154.378       30.6326
pgc4576666       212.933       62.9145
pgc4576693       130.354       47.7314
pgc4576699       186.552       33.8736
pgc4576727       132.825       49.6824
pgc4576760       157.282       31.4653
pgc4576794       121.970       17.7876
pgc4576978       157.095       24.4254
pgc4577068       115.379       23.9352
pgc4577109       131.692       38.1278
pgc4577209       174.886       31.1991
pgc4577298       19.3391     -0.389340
pgc4577306       124.779       14.4793
pgc4577324       135.451       18.6251
pgc4577424       119.241       12.3333
pgc4577448       201.845       29.4303
pgc4577457       193.787       30.6844
pgc4577467       57.6556      0.469960
pgc4577520       125.241       15.3858
pgc4577521       124.623       15.1586
pgc4577616       183.761       27.2853
pgc4577661       201.601       27.7239
